,학교명,위치,학생수,예산(만원),매칭교과,강좌명,활동목표,위도,경도
92,감포중학교,경주시,14.0,700.0,영어,Play the english,"
1. 다양한 주제의 영어동화책을 읽고 독후활동을 함으로써 영어의 4기능과 창의성을 향상시킬 수 있다.
2. 세계 각국의 다양한 문화와 특징을 파악하고 소개할 수 있다.",35.81078851,129.5061535
93,감포중학교,경주시,14.0,700.0,수학,생활속 수학 탐구,"
1. 실생활 속에 숨어 있는 수학의 원리를 찾음으로 수학을 좀 더 가깝게 느낄 수 있다. 
2. 활동 수업 과정을 통해 실생활의 문제를 해결해 가는 방법을 논리적으로 설명할 수 있다. ",35.81078851,129.5061535
94,감포중학교,경주시,14.0,700.0,사회,사회 찬반 토론반,"
토론을 통해 생각의 차이를 인정하고 경청과 배려의 자세를 기른다. ",35.81078851,129.5061535
95,감포중학교,경주시,14.0,700.0,기술가정,패션디자인,"
의복 디자인의 요소와 원리를 파악하여 자신에게 어울리는 에코백을 바느질로 완성할 수 있다.",35.81078851,129.5061535
96,경주여자중학교,경주시,130.0,1900.0,국어,독서연극반,"
 1. 작품을 읽고 그것을 직접 연극으로 제작, 상연해 봄으로써 깊이 있는 독서 활동 능력을 기를      수 있다. 
 2. 연극 제작의 체험을 통해 의사소통 능력과 협업 능력을 함양할 수 있다. ",35.83947751,129.1951452
97,경주여자중학교,경주시,130.0,1900.0,국어,"시야, 놀자","
 1. 시에 대한 소양 및 이해력을 키우고, 감상 능력을 극대화한다.
 2. 시 감상문 쓰기 및 나누기 활동을 통해 비판 의식을 기를 수 있다.",35.83947751,129.1951452
98,경주여자중학교,경주시,130.0,1900.0,수학,흥미로운 수학생활,"
 1. 여러 가지 수학 활동을 통해 수학에 흥미를 가진다.
 2. 단순한 암기가 아닌 활동을 통해 수학의 원리를 찾고 이해한다.",35.83947751,129.1951452
99,경주여자중학교,경주시,130.0,1900.0,수학,몸으로 익히는 수학활동,"
 1. 여러 가지 활동과 영상을 통해 수학에 흥미를 가질 수 있다.
 2. 수학 활동을 통해 수학의 원리와 사고력을 함양할 수 있다. ",35.83947751,129.1951452
100,경주여자중학교,경주시,130.0,1900.0,영어,영어동화책반,"
1. 모둠 읽기를 통해 여러 가지 소재의 영어동화책을 접하고 협동심을 기를 수 있다.
2. 스스로 영어 읽기 목표를 세우고 자기주도적 읽기 습관을 형성할 수 있다. 
3. 다양한 형태의 독후활동을 함으로써 창의성을 기르고 진로 탐색을 할 수 있다. ",35.83947751,129.1951452
101,경주여자중학교,경주시,130.0,1900.0,영어,팝스 잉글리시,"
 1. 팝송을 활용하여 다양한 영어 표현과 문화를 이해할 수 있다.
 2. 팝송 포스터 및 뮤직비디오를 제작하여 협동 능력을 기를 수 있다.",35.83947751,129.1951452
102,경주여자중학교,경주시,130.0,1900.0,사회,세계 시민 되기,"
 1. 지구촌에서 발생하는 문제를 찾아 해결방안을 모색하고, 그 속에서 세계 시민으로서의 소양을 기른다.
 2. 지구촌에서 발생하는 문제와 관련된 영상을 통해 문제의 심각성을 인식한다.",35.83947751,129.1951452
103,경주여자중학교,경주시,130.0,1900.0,사회,배워서 세계 여행,"
 1. 세계 여러 나라에서 나타나고 있는 사회문제를 심층적으로 이해할 수 있다.
 2. 사회문제를 해결하는 과정에서 의사소통 능력과 문제해결 능력을 기를 수 있다. ",35.83947751,129.1951452
104,경주여자중학교,경주시,130.0,1900.0,과학,과학체험반,"
 1. 과학 체험으로 과학적 원리에 대한 이해력을 높이고 과학적 사고력을 향상시킬 수 있다.
 2. 모둠 활동을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.  ",35.83947751,129.1951452
105,경주여자중학교,경주시,130.0,1900.0,과학,생활과 과학,"
1. 생활 속에서 과학적 원리를 통해 창의력 및 과학적 탐구 능력을 향상시킨다.
2. 개인과 사회의 문제를 과학적이고 창의적으로 해결하기 위한 과학적 소양을 함양한다.",35.83947751,129.1951452
106,경주중학교,경주시,140.0,1700.0,국어,나를 알아가는 글쓰기,"
1. 글쓰기 방법을 이해하고, 다양한 주제에 대한 글을 작성하도록 지도한다.
2. 글쓰기를 통해 자존감과 바람직한 가치관을 형성하도록 지도한다.",35.84315899,129.2266807
107,경주중학교,경주시,140.0,1700.0,국어,시창작,"
 1. 시 창작법을 익힌다.
 2. 시심을 가진 정서적 생활을 하게 한다.
 3. 시화전을 통해 자신의 기량을 뽐낸다.",35.84315899,129.2266807
108,경주중학교,경주시,140.0,1700.0,수학,수학으로 보는 세상,"
수학 체험활동을 통하여 수학적 흥미를 높이고 수학의 유용성을 알게 하여 실생활에 수학을 활용한다.",35.84315899,129.2266807
109,경주중학교,경주시,140.0,1700.0,수학,창의수학반,"
규칙성과 법칙을 이용한 다양한 교구를 체험함으로서 공간지각력, 규칙성과 추측, 창의성과 관련한 수학능력을 높이고 수학에 대한 흥미를 느낄수 있다. ",35.84315899,129.2266807
110,경주중학교,경주시,140.0,1700.0,과학,그린그린 녹색환경,"
1. 녹색환경의 필요성을 이해하고. 환경오염에 의한 피해를 예로 들 수 있다.
2. 미래의 녹색환경을 유지하기 위한 노력과 실천을 생활화 할 수 있다. ",35.84315899,129.2266807
111,경주중학교,경주시,140.0,1700.0,과학,세상을 밝히는 과학,"
1. 과학이 우리의 생활에 미치는 영향을 알아보고 생활 속 과학에 대한 다양한 예를 들 수 있다. 
2. 사회 문제를 해결하기 위한 과학의 필요성을 이해하고 해결책을 생활화 할 수 있다. ",35.84315899,129.2266807
112,경주중학교,경주시,140.0,1700.0,과학,영어로 읽는 과학 세상,"
1. 우리 주변의 과학과 관계된 여러 가지 주제 및 현상을 영어지문으로 읽고 이해 할 수 있다.
2. 일반적인 생활과학 상식과 그와 연계된 일상생활의 영어표현 및 문화를 학습한다.",35.84315899,129.2266807
113,경주중학교,경주시,140.0,1700.0,영어,영어 스토리북 제작,"
 Charlotte’s Web(by E. B. White)을  통해 영미문학작품속의 영어표현과 구조를 익히고, 조별 활동을 통한 이야기 재편집으로 본인만의 영어이야기책을 제작해 봄으로써 영미문학에 대한 흥미와 이해도를 높이고 영어 학습에 동기부여를 높임.",35.84315899,129.2266807
114,경주중학교,경주시,140.0,1700.0,체육,스포츠 국제화,"국제화 시대에 각종 스포츠 선수들의 국제 사회 진출에 따라 우리나라 스포츠도 국제화에 맞추어 외국어 능력 향상에 역점을 두어야 함을 인지하고, 해외 진출한 스포츠 스타들의 영어 인터뷰와 활동 영상들을 통해 스포츠 국제화에 대한 인식을 공유함. ",35.84315899,129.2266807
115,계림중학교,경주시,156.0,1900.0,국어,문학과 삶 속으로,? 다양한 문학 작품 감상을 통해 인간의 삶을 총체적으로 이해하는 능력을 기르고 심미적 정서를 함양한다. ,35.86411253,129.214146
116,계림중학교,경주시,156.0,1900.0,국어,문학으로 떠나는 창작여행,? 다양한 문학 작품 감상을 통해 인간의 삶을 총체적으로 이해하는 능력을 기르고 심미적 정서를 함양 한다.,35.86411253,129.214146
117,계림중학교,경주시,156.0,1900.0,수학,네모네모 수학,사각형과 관련된 여러가지 수학적 활동을 통하여 입체도형 및 평면도형에 관한 이해도를 높이고 공간의 위치관계에 대한 개념을 이해할 수 있다.,35.86411253,129.214146
118,계림중학교,경주시,156.0,1900.0,수학,체험수학,? 체험을 통하여 수학적 호기심을 유발하고 탐구능력과 문제해결 능력을 키운다.,35.86411253,129.214146
119,계림중학교,경주시,156.0,1900.0,과학,펀펀 사이언스,"
 흥미있는 실험을 통해 과학적 호기심을 유발하고 탐구 능력과 문제해결 능력을 키운다",35.86411253,129.214146
120,계림중학교,경주시,156.0,1900.0,영어,Lifelogging in English,"
 1. 영어를 사용하여 라이프로깅(Lifelogging:디지털 장치나 컴퓨터 응용 프로그램을 사용하여 일상 활동을 지속적으로 기록하는 행위 또는 관행)을 할 수 있다. 
 2. 라이프로깅(Lifelogging)활동을 통해 의사소통 능력과 협업 능력을 함양할 수 있다.",35.86411253,129.214146
121,계림중학교,경주시,156.0,1900.0,영어,꿈끼 영어 공작소,"
1.영·미 문화에 관한 다양한 체험 활동을 통하여 영어 말하기, 듣기, 쓰기 능력뿐만 아니    라 여러 가지 문화적 지식을 쌓는다.
2. 보고서 작성과정을 통해 진로를 탐색하고, 조별 활동 과정을 통해 배려와 협력 등 인성    을 함양한다.",35.86411253,129.214146
122,근화여자중학교,경주시,130.0,1700.0,국어,툭툭!두드리고 톡톡! 이야기하는 고전문학여행반,"다양한 문학 작품을 함께 읽고, 토론하며 다양한 독후 활동을 통해 공동체능력과 의사소통능력 등의 복합·심화학습이 이뤄질 수 있을 것임",35.87058466,129.2273172
123,근화여자중학교,경주시,130.0,1700.0,수학,여기저기 숨어있는 생활 속 수학,"생활, 자연, 예술, 놀이 속에서 볼 수 있는 수학적 원리를 체험하여 수학의 원리를 이해하고, 수학이 지닌 유용성, 심미성을 느껴본다.",35.87058466,129.2273172
124,근화여자중학교,경주시,130.0,1700.0,사회,신나는 민주시민반,"여러 활동을 통해 일상생활 속에서 접할 수 있는 인권 및 법 지식을 익히고, 실생활 속 발생하는 문제를 합리적으로 해결할 수 있는 능력을 함양하고 능동적으로 참여하는 민주시민의 자질을 기를 수 있다. ",35.87058466,129.2273172
125,근화여자중학교,경주시,130.0,1700.0,과학,과학이 쉬워반,"
1. 일상생활 속에서 관찰할 수 있는 과학의 원리를 탐구하여 과학에 대한 흥미를 유발한다.
2. 교과서로 배우는 과학을 일상생활 속에 적용해볼 기회를 가짐으로써 과학의 영속적 이해를 도모한다.",35.87058466,129.2273172
126,근화여자중학교,경주시,130.0,1700.0,기술가정,나.찾.기,"행복한 학교생활을 돕고, 학생 스스로 돌보아 행복해질 수 있는 여러 가지 활동을 통해 알아보고 실천할 수 있다.",35.87058466,129.2273172
127,근화여자중학교,경주시,130.0,1700.0,미술,생활공예,"다양한 재료를 이용하여 일상에서 사용하고 있는 물건을 아름다운 작품으로 만들고, 개성있는 작품을 만들어 봄으로써 성취감과 창의력을 향상 시킬 수 있다.",35.87058466,129.2273172
128,근화여자중학교,경주시,130.0,1700.0,인문,통합예술심리,"
1. 자기 이해도와 자존감을 높이면서, 과잉에너지 조절을 할 수 있다.
2. 타인을 존중하면서,  자신의 공간을 유지할 수 있다.
3. 감정과 분노를 안전한 방법으로 다룰 수 있다. 
4. 집중력과 표현력 역량강화
→통합예술심리반 백서 제작(매회 소감문+사진촬영+편집→제본) 
5. 소통기술과 공동체감이 향상된다.",35.87058466,129.2273172
129,무산중학교,경주시,39.0,900.0,국어,우리말 나들이,"? 다양한 매체를 통해 소개하는 말하기와 글쓰기를 할 수 있고, 이를 통해 창의적인 사고력을 함양할 수 있다.",35.84478145,129.0961167
130,무산중학교,경주시,39.0,900.0,국어,독서토론,? 다양한 독서 및 독후 활동을 통한 배경지식 확대와 비판적 사고 능력을 함양한다.,35.84478145,129.0961167
131,무산중학교,경주시,39.0,900.0,영어,영어 독서,? 영어 동화책에 대한 관심을 가지고 독서활동에 참가할 수 있다.,35.84478145,129.0961167
132,무산중학교,경주시,39.0,900.0,영어,애니메이션 더빙,? 애니메이션 더빙 활동을 통해 유의미한 맥락 속에서 영어 의사소통 능력을 기를 수 있다.,35.84478145,129.0961167
133,무산중학교,경주시,39.0,900.0,수학,놀이로 배우는 수학,? 다양한 소재를 가지고 활동하는 과정을 통해 수학적 사고력과 창의적인 문제 해결력을 함양할 수 있다.,35.84478145,129.0961167
134,무산중학교,경주시,39.0,900.0,수학,독서로 배우는 수학,? 수학과 관련된 2권의 책을 읽고 독후감 및 포스터 만들기 활동을 함으로 수학적 언어 능 및 사고력과 창의력의 증진을 기대할 수 있다.,35.84478145,129.0961167
135,무산중학교,경주시,39.0,900.0,사회,"우리와 다른 기후, 다른 생활 ",? 세계의 기후 지역을 구분하고 각 기후 지역의 특징과 주민생활 모습을 통해 인간과 자연과의 관계를 이해한다.,35.84478145,129.0961167
136,무산중학교,경주시,39.0,900.0,사회,자연으로 떠나는 여행,"
? 세계적으로 유명한 산지 지형과 해안 지형의 형성 과정을 알고, 지역 주민 생활 모습과 지역 변화를 이해한다.
? 우리나라의 매력적인 자연 경관의 특징과 형성 과정 탐구를 통해 국토애를 기르고, 아름다운 경관을 보존하려는 태도를 갖는다.",35.84478145,129.0961167
137,무산중학교,경주시,39.0,900.0,과학,과학매니아,? 자기주도적 실험을 통해 문제해결력을 기르고 융합적이고 창의적인 사고력을 함양할 수 있다. ,35.84478145,129.0961167
